Vertices,Gen set,Diameter,Average distance,BW,Connections
814,1 187 300,9,6.32103,976,2442
814,1 18 219,9,6.32841,476,2442
814,1 197 290,9,6.32841,976,2442
814,1 38 126,9,6.33087,330,2442
814,1 62 226,9,6.33579,578,2442
814,1 68 80,9,6.35055,298,2442
814,1 290 302,9,6.35055,1186,2442
814,1 61 72,9,6.35301,268,2442
814,1 188 387,9,6.35301,1152,2442
814,1 16 247,9,6.35424,528,2442
814,1 30 255,9,6.35424,572,2442
814,1 48 83,9,6.35424,264,2442
814,1 122 145,9,6.35424,536,2442
814,1 74 401,9,6.35793,952,2442
814,1 148 339,9,6.35793,976,2442
814,1 11 340,9,6.35916,704,2442
814,1 22 252,9,6.36039,550,2442
814,1 68 365,9,6.36039,868,2442
814,1 142 154,9,6.36039,594,2442
814,1 281 386,9,6.36039,1336,2442
814,1 60 322,9,6.36285,766,2442
814,1 44 100,9,6.36531,290,2442
814,1 242 340,9,6.36531,1166,2442
814,1 19 294,9,6.36654,628,2442
814,1 144 257,9,6.36654,804,2442
814,1 55 98,9,6.369,308,2442
814,1 140 300,9,6.369,882,2442
814,1 128 284,9,6.37023,826,2442
814,1 100 187,9,6.37146,576,2442
814,1 170 402,9,6.37146,1146,2442
814,1 35 192,9,6.37269,456,2442
814,1 52 93,9,6.37269,292,2442
814,1 120 308,9,6.37269,858,2442
814,1 125 224,9,6.37269,700,2442
814,1 267 386,9,6.37269,1308,2442
814,1 12 341,9,6.37392,708,2442
814,1 18 298,9,6.37392,634,2442
814,1 275 320,9,6.37392,1192,2442
814,1 42 268,9,6.37638,622,2442
814,1 54 121,9,6.37638,352,2442
814,1 76 319,9,6.37638,792,2442
814,1 22 254,9,6.37761,554,2442
814,1 140 332,9,6.37761,946,2442
814,1 172 240,9,6.37761,826,2442
814,1 12 147,9,6.37884,320,2442
814,1 12 223,9,6.37884,472,2442
814,1 31 370,9,6.37884,804,2442
814,1 62 73,9,6.37884,272,2442
