Vertices,Gen set,Diameter,Average distance,BW,Connections
734,1 90 238,9,6.11323,658,2202
734,1 94 217,9,6.1146,624,2202
734,1 115 200,9,6.1146,632,2202
734,1 62 342,9,6.12005,810,2202
734,1 248 338,9,6.12005,1174,2202
734,1 28 330,9,6.12278,718,2202
734,1 60 328,9,6.12278,778,2202
734,1 180 234,9,6.12415,830,2202
734,1 22 170,9,6.12551,386,2202
734,1 108 360,9,6.12551,938,2202
734,1 87 318,9,6.12688,812,2202
734,1 96 114,9,6.12688,422,2202
734,1 135 358,9,6.12688,988,2202
734,1 18 195,9,6.12824,428,2202
734,1 46 74,9,6.12824,242,2202
734,1 57 258,9,6.12824,632,2202
734,1 80 215,9,6.12824,592,2202
734,1 99 154,9,6.12824,508,2202
734,1 103 150,9,6.12824,508,2202
734,1 124 280,9,6.12824,810,2202
734,1 158 335,9,6.12824,988,2202
734,1 18 138,9,6.13097,314,2202
734,1 53 356,9,6.13097,820,2202
734,1 160 279,9,6.13097,880,2202
734,1 171 202,9,6.13097,748,2202
734,1 256 277,9,6.13097,1068,2202
734,1 32 230,9,6.1337,526,2202
734,1 87 154,9,6.1337,484,2202
734,1 135 238,9,6.1337,748,2202
734,1 62 86,9,6.13506,298,2202
734,1 72 206,9,6.13506,558,2202
734,1 260 338,9,6.13506,1198,2202
734,1 24 224,9,6.13643,498,2202
734,1 33 328,9,6.13643,724,2202
734,1 54 69,9,6.13643,248,2202
734,1 89 168,9,6.13643,516,2202
734,1 117 288,9,6.13643,812,2202
734,1 61 78,9,6.13779,280,2202
734,1 83 342,9,6.13779,852,2202
734,1 102 283,9,6.13779,772,2202
734,1 104 128,9,6.13779,466,2202
734,1 120 350,9,6.13779,942,2202
734,1 266 361,9,6.13779,1256,2202
734,1 29 194,9,6.13915,448,2202
734,1 32 329,9,6.13915,724,2202
734,1 90 349,9,6.13915,880,2202
734,1 265 362,9,6.13915,1256,2202
734,1 28 334,9,6.14052,726,2202
734,1 102 270,9,6.14052,746,2202
734,1 112 152,9,6.14052,530,2202
734,1 158 196,9,6.14052,710,2202
734,1 47 84,9,6.14188,264,2202
734,1 50 272,9,6.14188,646,2202
734,1 80 188,9,6.14188,538,2202
734,1 170 203,9,6.14188,748,2202
734,1 68 118,9,6.14325,374,2202
734,1 172 240,9,6.14325,826,2202
734,1 204 276,9,6.14325,962,2202
734,1 67 228,9,6.14461,592,2202
734,1 102 241,9,6.14461,688,2202
734,1 212 234,9,6.14461,894,2202
734,1 72 127,9,6.14598,400,2202
734,1 186 234,9,6.14598,842,2202
734,1 330 341,9,6.14598,1344,2202
734,1 70 359,9,6.14734,860,2202
734,1 252 317,9,6.14734,1140,2202
734,1 284 321,9,6.14734,1212,2202
734,1 328 345,9,6.14734,1348,2202
734,1 11 204,9,6.1487,432,2202
734,1 13 308,9,6.1487,644,2202
734,1 15 222,9,6.1487,476,2202
734,1 15 286,9,6.1487,604,2202
734,1 49 68,9,6.1487,236,2202
734,1 49 132,9,6.1487,364,2202
734,1 67 152,9,6.1487,440,2202
734,1 68 241,9,6.1487,620,2202
734,1 91 204,9,6.1487,592,2202
734,1 107 356,9,6.1487,928,2202
734,1 113 306,9,6.1487,840,2202
734,1 121 272,9,6.1487,788,2202
734,1 152 267,9,6.1487,840,2202
734,1 166 352,9,6.1487,1038,2202
734,1 264 343,9,6.1487,1216,2202
734,1 16 139,9,6.15007,312,2202
734,1 22 262,9,6.15007,570,2202
734,1 44 248,9,6.15007,586,2202
734,1 59 82,9,6.15007,284,2202
734,1 87 110,9,6.15007,396,2202
734,1 135 170,9,6.15007,612,2202
734,1 188 311,9,6.15007,1000,2202
734,1 301 322,9,6.15007,1248,2202
734,1 41 254,9,6.15143,592,2202
734,1 42 179,9,6.15143,444,2202
734,1 180 328,9,6.15143,1018,2202
734,1 224 308,9,6.15143,1066,2202
734,1 257 340,9,6.15143,1196,2202
734,1 270 357,9,6.15143,1256,2202
734,1 11 112,9,6.1528,248,2202
734,1 46 124,9,6.1528,342,2202
734,1 70 232,9,6.1528,606,2202
734,1 77 124,9,6.1528,404,2202
734,1 78 255,9,6.1528,668,2202
734,1 93 144,9,6.1528,476,2202
734,1 94 116,9,6.1528,422,2202
734,1 94 248,9,6.1528,686,2202
734,1 116 143,9,6.1528,520,2202
734,1 128 139,9,6.1528,536,2202
734,1 190 267,9,6.1528,916,2202
734,1 213 268,9,6.1528,964,2202
734,1 214 228,9,6.1528,886,2202
734,1 221 262,9,6.1528,968,2202
734,1 301 360,9,6.1528,1324,2202
734,1 260 270,9,6.15416,1062,2202
734,1 280 358,9,6.15416,1278,2202
734,1 59 72,9,6.15553,264,2202
734,1 66 322,9,6.15553,778,2202
734,1 68 80,9,6.15553,298,2202
734,1 68 287,9,6.15553,712,2202
734,1 127 206,9,6.15553,668,2202
734,1 166 289,9,6.15553,912,2202
734,1 218 341,9,6.15553,1120,2202
734,1 311 362,9,6.15553,1348,2202
734,1 13 216,9,6.15689,460,2202
734,1 13 282,9,6.15689,592,2202
734,1 22 317,9,6.15689,680,2202
734,1 25 310,9,6.15689,672,2202
734,1 36 336,9,6.15689,746,2202
734,1 48 153,9,6.15689,404,2202
734,1 67 108,9,6.15689,352,2202
734,1 96 324,9,6.15689,842,2202
734,1 113 186,9,6.15689,600,2202
734,1 113 304,9,6.15689,836,2202
734,1 158 355,9,6.15689,1028,2202
734,1 241 338,9,6.15689,1160,2202
734,1 250 345,9,6.15689,1192,2202
734,1 306 323,9,6.15689,1260,2202
734,1 34 322,9,6.15825,714,2202
734,1 72 353,9,6.15825,852,2202
734,1 110 131,9,6.15825,484,2202
734,1 174 268,9,6.15825,886,2202
734,1 18 223,9,6.15962,484,2202
734,1 29 166,9,6.15962,392,2202
734,1 46 79,9,6.15962,252,2202
734,1 67 172,9,6.15962,480,2202
734,1 101 120,9,6.15962,444,2202
734,1 109 132,9,6.15962,484,2202
734,1 241 348,9,6.15962,1180,2202
734,1 298 329,9,6.15962,1256,2202
734,1 22 328,9,6.16098,702,2202
734,1 85 288,9,6.16098,748,2202
734,1 95 202,9,6.16098,596,2202
734,1 51 186,9,6.16235,476,2202
734,1 61 174,9,6.16235,472,2202
734,1 90 331,9,6.16235,844,2202
734,1 176 342,9,6.16235,1038,2202
734,1 310 361,9,6.16235,1344,2202
734,1 25 312,9,6.16371,676,2202
734,1 41 352,9,6.16371,788,2202
734,1 116 179,9,6.16371,592,2202
734,1 130 354,9,6.16371,970,2202
734,1 218 323,9,6.16371,1084,2202
734,1 290 354,9,6.16371,1290,2202
734,1 36 338,9,6.16508,750,2202
734,1 65 250,9,6.16508,632,2202
734,1 82 132,9,6.16508,430,2202
734,1 158 306,9,6.16508,930,2202
734,1 176 268,9,6.16508,890,2202
734,1 211 338,9,6.16508,1100,2202
734,1 222 271,9,6.16508,988,2202
734,1 226 270,9,6.16508,994,2202
734,1 308 327,9,6.16508,1272,2202
734,1 125 262,9,6.16644,776,2202
734,1 190 229,9,6.16644,840,2202
734,1 328 342,9,6.16644,1342,2202
734,1 40 263,9,6.1678,608,2202
734,1 45 72,9,6.1678,236,2202
734,1 56 204,9,6.1678,522,2202
734,1 78 128,9,6.1678,414,2202
734,1 186 253,9,6.1678,880,2202
734,1 190 208,9,6.1678,798,2202
734,1 198 307,9,6.1678,1012,2202
734,1 235 330,9,6.1678,1132,2202
734,1 261 292,9,6.1678,1108,2202
734,1 310 354,9,6.1678,1330,2202
734,1 12 111,9,6.16917,248,2202
734,1 126 263,9,6.16917,780,2202
734,1 154 226,9,6.16917,762,2202
734,1 188 318,9,6.16917,1014,2202
734,1 205 258,9,6.16917,928,2202
734,1 220 307,9,6.16917,1056,2202
734,1 278 344,9,6.16917,1246,2202
734,1 11 306,9,6.17053,636,2202
734,1 26 336,9,6.17053,726,2202
734,1 32 142,9,6.17053,350,2202
734,1 46 350,9,6.17053,794,2202
734,1 99 176,9,6.17053,552,2202
734,1 215 328,9,6.17053,1088,2202
734,1 228 267,9,6.17053,992,2202
734,1 306 350,9,6.17053,1314,2202
734,1 12 307,9,6.1719,640,2202
734,1 28 229,9,6.1719,516,2202
734,1 50 80,9,6.1719,262,2202
734,1 124 157,9,6.1719,564,2202
734,1 125 170,9,6.1719,592,2202
734,1 162 258,9,6.1719,842,2202
734,1 187 300,9,6.1719,976,2202
734,1 220 263,9,6.1719,968,2202
734,1 15 170,9,6.17326,372,2202
734,1 30 316,9,6.17326,694,2202
734,1 49 256,9,6.17326,612,2202
734,1 52 73,9,6.17326,252,2202
734,1 54 75,9,6.17326,260,2202
734,1 54 346,9,6.17326,802,2202
734,1 58 137,9,6.17326,392,2202
734,1 72 249,9,6.17326,644,2202
734,1 130 155,9,6.17326,572,2202
734,1 130 181,9,6.17326,624,2202
734,1 161 356,9,6.17326,1036,2202
734,1 186 339,9,6.17326,1052,2202
734,1 238 292,9,6.17326,1062,2202
734,1 296 336,9,6.17326,1266,2202
734,1 10 113,9,6.17462,248,2202
734,1 13 130,9,6.17462,288,2202
734,1 24 324,9,6.17462,698,2202
734,1 32 178,9,6.17462,422,2202
734,1 154 362,9,6.17462,1034,2202
734,1 18 218,9,6.17599,474,2202
734,1 26 321,9,6.17599,696,2202
734,1 58 300,9,6.17599,718,2202
734,1 106 180,9,6.17599,574,2202
734,1 112 305,9,6.17599,836,2202
734,1 129 186,9,6.17599,632,2202
734,1 138 165,9,6.17599,608,2202
734,1 208 359,9,6.17599,1136,2202
734,1 219 306,9,6.17599,1052,2202
734,1 236 320,9,6.17599,1114,2202
734,1 13 132,9,6.17735,292,2202
734,1 27 230,9,6.17735,516,2202
734,1 36 119,9,6.17735,312,2202
734,1 37 136,9,6.17735,348,2202
734,1 67 212,9,6.17735,560,2202
734,1 80 141,9,6.17735,444,2202
734,1 113 236,9,6.17735,700,2202
734,1 177 214,9,6.17735,784,2202
734,1 219 264,9,6.17735,968,2202
734,1 220 305,9,6.17735,1052,2202
734,1 226 299,9,6.17735,1052,2202
734,1 240 340,9,6.17735,1162,2202
734,1 241 288,9,6.17735,1060,2202
734,1 36 97,9,6.17872,268,2202
734,1 44 339,9,6.17872,768,2202
734,1 54 249,9,6.17872,608,2202
734,1 69 303,9,6.17872,746,2202
734,1 98 227,9,6.17872,652,2202
734,1 116 202,9,6.17872,638,2202
734,1 117 219,9,6.17872,674,2202
734,1 281 305,9,6.17872,1174,2202
734,1 30 331,9,6.18008,724,2202
734,1 31 330,9,6.18008,724,2202
734,1 39 342,9,6.18008,764,2202
734,1 51 62,9,6.18008,228,2202
734,1 58 71,9,6.18008,260,2202
734,1 74 204,9,6.18008,558,2202
734,1 207 330,9,6.18008,1076,2202
734,1 226 272,9,6.18008,998,2202
734,1 16 269,9,6.18145,572,2202
734,1 18 327,9,6.18145,692,2202
734,1 24 273,9,6.18145,596,2202
734,1 54 199,9,6.18145,508,2202
734,1 68 213,9,6.18145,564,2202
734,1 75 130,9,6.18145,412,2202
734,1 120 191,9,6.18145,624,2202
734,1 128 211,9,6.18145,680,2202
734,1 137 194,9,6.18145,664,2202
734,1 200 348,9,6.18145,1098,2202
734,1 224 268,9,6.18145,986,2202
734,1 225 328,9,6.18145,1108,2202
734,1 234 285,9,6.18145,1040,2202
734,1 240 298,9,6.18145,1078,2202
734,1 255 276,9,6.18145,1064,2202
734,1 264 304,9,6.18145,1138,2202
734,1 42 68,9,6.18281,222,2202
734,1 48 83,9,6.18281,264,2202
734,1 50 287,9,6.18281,676,2202
734,1 53 86,9,6.18281,280,2202
734,1 200 220,9,6.18281,842,2202
734,1 212 362,9,6.18281,1150,2202
734,1 230 289,9,6.18281,1040,2202
734,1 277 334,9,6.18281,1224,2202
734,1 283 362,9,6.18281,1292,2202
734,1 40 222,9,6.18417,526,2202
734,1 46 335,9,6.18417,764,2202
734,1 53 248,9,6.18417,604,2202
734,1 64 82,9,6.18417,294,2202
734,1 90 109,9,6.18417,400,2202
734,1 101 282,9,6.18417,768,2202
734,1 162 195,9,6.18417,716,2202
734,1 197 306,9,6.18417,1008,2202
734,1 222 231,9,6.18417,908,2202
734,1 277 300,9,6.18417,1156,2202
734,1 312 336,9,6.18417,1298,2202
734,1 24 174,9,6.18554,398,2202
734,1 94 201,9,6.18554,592,2202
734,1 136 357,9,6.18554,988,2202
734,1 139 328,9,6.18554,936,2202
734,1 257 280,9,6.18554,1076,2202
734,1 278 325,9,6.18554,1208,2202
734,1 282 322,9,6.18554,1210,2202
734,1 301 362,9,6.18554,1328,2202
734,1 18 266,9,6.1869,570,2202
734,1 20 222,9,6.1869,486,2202
734,1 43 102,9,6.1869,292,2202
734,1 102 172,9,6.1869,550,2202
734,1 156 239,9,6.1869,792,2202
734,1 193 300,9,6.1869,988,2202
734,1 222 264,9,6.1869,974,2202
734,1 251 302,9,6.1869,1108,2202
734,1 286 310,9,6.1869,1194,2202
734,1 24 199,9,6.18827,448,2202
734,1 74 321,9,6.18827,792,2202
734,1 79 360,9,6.18827,880,2202
734,1 85 192,9,6.18827,556,2202
734,1 95 110,9,6.18827,412,2202
734,1 112 138,9,6.18827,502,2202
734,1 118 342,9,6.18827,922,2202
734,1 142 359,9,6.18827,1004,2202
734,1 162 213,9,6.18827,752,2202
734,1 206 255,9,6.18827,924,2202
734,1 223 274,9,6.18827,996,2202
734,1 225 262,9,6.18827,976,2202
734,1 15 204,9,6.18963,440,2202
734,1 40 255,9,6.18963,592,2202
734,1 48 67,9,6.18963,232,2202
734,1 48 300,9,6.18963,698,2202
734,1 49 280,9,6.18963,660,2202
734,1 52 250,9,6.18963,606,2202
734,1 176 241,9,6.18963,836,2202
734,1 204 356,9,6.18963,1122,2202
734,1 213 288,9,6.18963,1004,2202
734,1 53 348,9,6.191,804,2202
734,1 128 230,9,6.191,718,2202
734,1 242 277,9,6.191,1040,2202
734,1 286 360,9,6.191,1294,2202
734,1 12 158,9,6.19236,342,2202
734,1 42 95,9,6.19236,276,2202
734,1 43 114,9,6.19236,316,2202
734,1 55 65,9,6.19236,242,2202
734,1 85 100,9,6.19236,372,2202
734,1 88 239,9,6.19236,656,2202
734,1 125 338,9,6.19236,928,2202
734,1 130 206,9,6.19236,674,2202
734,1 199 347,9,6.19236,1094,2202
734,1 201 218,9,6.19236,840,2202
734,1 225 271,9,6.19236,994,2202
734,1 229 332,9,6.19236,1124,2202
734,1 325 348,9,6.19236,1348,2202
734,1 10 158,9,6.19372,338,2202
734,1 48 266,9,6.19372,630,2202
734,1 96 305,9,6.19372,804,2202
734,1 154 224,9,6.19372,758,2202
734,1 174 326,9,6.19372,1002,2202
734,1 219 262,9,6.19372,964,2202
734,1 308 340,9,6.19372,1298,2202
734,1 50 135,9,6.19509,372,2202
734,1 54 64,9,6.19509,238,2202
734,1 54 87,9,6.19509,284,2202
734,1 91 112,9,6.19509,408,2202
734,1 121 340,9,6.19509,924,2202
734,1 152 248,9,6.19509,802,2202
734,1 160 306,9,6.19509,934,2202
734,1 194 206,9,6.19509,802,2202
734,1 23 272,9,6.19645,592,2202
734,1 30 341,9,6.19645,744,2202
734,1 40 169,9,6.19645,420,2202
734,1 52 351,9,6.19645,808,2202
734,1 53 74,9,6.19645,256,2202
734,1 54 277,9,6.19645,664,2202
734,1 74 340,9,6.19645,830,2202
734,1 79 126,9,6.19645,412,2202
734,1 90 291,9,6.19645,764,2202
734,1 102 360,9,6.19645,926,2202
734,1 104 291,9,6.19645,792,2202
734,1 127 140,9,6.19645,536,2202
734,1 140 362,9,6.19645,1006,2202
734,1 141 264,9,6.19645,812,2202
734,1 169 204,9,6.19645,748,2202
734,1 177 248,9,6.19645,852,2202
734,1 206 223,9,6.19645,860,2202
734,1 19 284,9,6.19782,608,2202
734,1 40 339,9,6.19782,760,2202
734,1 106 144,9,6.19782,502,2202
734,1 249 316,9,6.19782,1132,2202
734,1 309 324,9,6.19782,1268,2202
734,1 265 310,9,6.19918,1152,2202
734,1 292 349,9,6.19918,1284,2202
734,1 22 264,9,6.20055,574,2202
734,1 28 103,9,6.20055,264,2202
734,1 33 248,9,6.20055,564,2202
734,1 51 118,9,6.20055,340,2202
734,1 52 61,9,6.20055,228,2202
734,1 52 89,9,6.20055,284,2202
734,1 57 128,9,6.20055,372,2202
734,1 108 254,9,6.20055,726,2202
734,1 110 160,9,6.20055,542,2202
734,1 156 331,9,6.20055,976,2202
734,1 268 306,9,6.20055,1150,2202
734,1 312 361,9,6.20055,1348,2202
734,1 17 264,9,6.20191,564,2202
734,1 56 266,9,6.20191,646,2202
734,1 60 290,9,6.20191,702,2202
734,1 114 259,9,6.20191,748,2202
734,1 120 295,9,6.20191,832,2202
734,1 124 190,9,6.20191,630,2202
734,1 124 209,9,6.20191,668,2202
734,1 126 282,9,6.20191,818,2202
734,1 192 238,9,6.20191,862,2202
734,1 192 338,9,6.20191,1062,2202
734,1 196 258,9,6.20191,910,2202
734,1 212 256,9,6.20191,938,2202
734,1 14 301,9,6.20327,632,2202
734,1 15 301,9,6.20327,634,2202
734,1 20 304,9,6.20327,650,2202
734,1 22 226,9,6.20327,498,2202
734,1 31 228,9,6.20327,520,2202
734,1 33 292,9,6.20327,652,2202
734,1 40 71,9,6.20327,224,2202
734,1 48 126,9,6.20327,350,2202
734,1 49 69,9,6.20327,238,2202
734,1 61 72,9,6.20327,268,2202
734,1 82 349,9,6.20327,864,2202
734,1 84 177,9,6.20327,524,2202
734,1 89 298,9,6.20327,776,2202
734,1 100 141,9,6.20327,484,2202
734,1 117 139,9,6.20327,514,2202
734,1 139 256,9,6.20327,792,2202
734,1 170 250,9,6.20327,842,2202
734,1 265 290,9,6.20327,1112,2202
734,1 302 361,9,6.20327,1328,2202
734,1 26 119,9,6.20464,292,2202
734,1 37 228,9,6.20464,532,2202
734,1 44 79,9,6.20464,248,2202
734,1 83 220,9,6.20464,608,2202
734,1 130 283,9,6.20464,828,2202
734,1 132 310,9,6.20464,886,2202
734,1 162 280,9,6.20464,886,2202
734,1 223 270,9,6.20464,988,2202
734,1 240 318,9,6.20464,1118,2202
734,1 19 176,9,6.206,392,2202
734,1 26 265,9,6.206,584,2202
734,1 33 76,9,6.206,220,2202
734,1 38 336,9,6.206,750,2202
734,1 39 106,9,6.206,292,2202
734,1 39 240,9,6.206,560,2202
734,1 46 102,9,6.206,298,2202
734,1 68 309,9,6.206,756,2202
734,1 78 207,9,6.206,572,2202
734,1 86 266,9,6.206,706,2202
734,1 89 158,9,6.206,496,2202
734,1 158 252,9,6.206,822,2202
734,1 207 232,9,6.206,880,2202
734,1 266 349,9,6.206,1232,2202
